nanopore_name,peptide_name,voltage,peptide_conc,from_state,to_state,r_squared,bic,A,A_err,tau,tau_err,tau_mean,tau_mean_err
PA,guesthost_Trp,40.0,53.0,1,2,0.934118388295981,-7034.066677206734,1.071144114550068,0.008043317306393696,0.004873093236191486,2.5498478437806177e-05,0.004873093236191486,2.5498478437806177e-05
PA,guesthost_Trp,40.0,53.0,1,3,0.8814776034488482,-157.19567824339515,0.8791692122326433,0.04640991665038469,0.006354691397581895,0.00028052108333887583,0.006354691397581895,0.00028052108333887583
PA,guesthost_Trp,40.0,53.0,2,0,0.9392420178273742,-5268.9514376762045,1.0999999999999999,0.011298618567670438,0.012803638664009624,9.038374739395982e-05,0.012803638664009624,9.038374739395982e-05
PA,guesthost_Trp,40.0,53.0,2,1,0.9649573383914307,-8490.499419769149,1.0999999999999999,0.006934963569400363,0.013460225225726414,5.791404233630293e-05,0.013460225225726414,5.791404233630293e-05
PA,guesthost_Trp,40.0,53.0,2,3,0.7575952460751804,-119.46591146022584,1.0999999999999999,0.10269049472357683,0.003050365387868302,0.0002139474777207195,0.003050365387868302,0.0002139474777207195
PA,guesthost_Trp,40.0,53.0,0,1,0.49940133789489394,-3663.299859320213,0.45958753451244294,0.004684284689746687,0.282281236429276,0.0038994048246733253,0.282281236429276,0.0038994048246733253
PA,guesthost_Trp,40.0,53.0,0,2,0.5861504484134719,-1626.5509237264976,0.4908502847394337,0.007838505127993296,0.23694363857707612,0.0046681566784700194,0.23694363857707612,0.0046681566784700194
PA,guesthost_Trp,40.0,53.0,0,3,0.967704438871851,-246.03842579402433,0.8382102875106371,0.022130909189677764,0.5262210346876225,0.011657725149228521,0.5262210346876225,0.011657725149228521
PA,guesthost_Trp,40.0,53.0,1,0,0.9451763675014373,-15076.5337297065,0.9610943482956298,0.004383175222216814,0.007781318425799195,2.603602617912372e-05,0.007781318425799195,2.603602617912372e-05
PA,guesthost_Trp,40.0,53.0,1,2,0.934118388295981,-7034.066677206734,1.071144114550068,0.008043317306393696,0.004873093236191486,2.5498478437806177e-05,0.004873093236191486,2.5498478437806177e-05
PA,guesthost_Trp,40.0,53.0,1,3,0.8814776034488482,-157.19567824339515,0.8791692122326433,0.04640991665038469,0.006354691397581895,0.00028052108333887583,0.006354691397581895,0.00028052108333887583
PA,guesthost_Trp,40.0,53.0,2,0,0.9392420178273742,-5268.9514376762045,1.0999999999999999,0.011298618567670438,0.012803638664009624,9.038374739395982e-05,0.012803638664009624,9.038374739395982e-05
PA,guesthost_Trp,40.0,53.0,2,1,0.9649573383914307,-8490.499419769149,1.0999999999999999,0.006934963569400363,0.013460225225726414,5.791404233630293e-05,0.013460225225726414,5.791404233630293e-05
PA,guesthost_Trp,40.0,53.0,2,3,0.7575952460751804,-119.46591146022584,1.0999999999999999,0.10269049472357683,0.003050365387868302,0.0002139474777207195,0.003050365387868302,0.0002139474777207195
PA,guesthost_Trp,40.0,53.0,0,1,0.49940133789489394,-3663.299859320213,0.45958753451244294,0.004684284689746687,0.282281236429276,0.0038994048246733253,0.282281236429276,0.0038994048246733253
PA,guesthost_Trp,40.0,53.0,0,2,0.5861504484134719,-1626.5509237264976,0.4908502847394337,0.007838505127993296,0.23694363857707612,0.0046681566784700194,0.23694363857707612,0.0046681566784700194
PA,guesthost_Trp,40.0,53.0,0,3,0.967704438871851,-246.03842579402433,0.8382102875106371,0.022130909189677764,0.5262210346876225,0.011657725149228521,0.5262210346876225,0.011657725149228521
PA,guesthost_Trp,40.0,53.0,1,0,0.9451763675014373,-15076.5337297065,0.9610943482956298,0.004383175222216814,0.007781318425799195,2.603602617912372e-05,0.007781318425799195,2.603602617912372e-05
PA,guesthost_Trp,40.0,53.0,1,2,0.934118388295981,-7034.066677206734,1.071144114550068,0.008043317306393696,0.004873093236191486,2.5498478437806177e-05,0.004873093236191486,2.5498478437806177e-05
PA,guesthost_Trp,40.0,53.0,1,3,0.8814776034488482,-157.19567824339515,0.8791692122326433,0.04640991665038469,0.006354691397581895,0.00028052108333887583,0.006354691397581895,0.00028052108333887583
PA,guesthost_Trp,40.0,53.0,2,0,0.9392420178273742,-5268.9514376762045,1.0999999999999999,0.011298618567670438,0.012803638664009624,9.038374739395982e-05,0.012803638664009624,9.038374739395982e-05
PA,guesthost_Trp,40.0,53.0,2,1,0.9649573383914307,-8490.499419769149,1.0999999999999999,0.006934963569400363,0.013460225225726414,5.791404233630293e-05,0.013460225225726414,5.791404233630293e-05
PA,guesthost_Trp,40.0,53.0,2,3,0.7575952460751804,-119.46591146022584,1.0999999999999999,0.10269049472357683,0.003050365387868302,0.0002139474777207195,0.003050365387868302,0.0002139474777207195
