nanopore_name,peptide_name,voltage,peptide_conc,from_state,to_state,r_squared,bic,A,A_err,tau,tau_err,tau_mean,tau_mean_err
PA,guesthost_Trp,70.0,90.0,0,2,0.7143588752570007,-141.0038119714133,0.5488650133574158,0.029472722206488937,0.14790517042439413,0.00912726993902546,0.14790517042439413,0.00912726993902546
PA,guesthost_Trp,70.0,90.0,0,3,0.8577508039758559,-6.752695759132603,1.0999999999995966,inf,0.011375897077250367,inf,0.011375897077250367,inf
PA,guesthost_Trp,70.0,90.0,1,0,0.7351594793068723,-965.9917846225355,0.602940468238739,0.013178294186872134,0.031971858550082166,0.000718158682353025,0.031971858550082166,0.000718158682353025
PA,guesthost_Trp,70.0,90.0,1,2,0.924464203705019,-770.0059928677003,0.6619591512138058,0.01209037148677486,0.04986843827110766,0.0008341916301242625,0.04986843827110766,0.0008341916301242625
PA,guesthost_Trp,70.0,90.0,1,3,0.9807114750367476,-230.2838305021823,1.0504056734309093,0.026697518475956576,0.06857962410864274,0.0012968589050556614,0.06857962410864274,0.0012968589050556614
PA,guesthost_Trp,70.0,90.0,2,0,0.9721296105563283,-642.2907937630991,1.0269728028894074,0.01811128419747666,0.007100979240298564,9.088863098778663e-05,0.007100979240298564,9.088863098778663e-05
PA,guesthost_Trp,70.0,90.0,2,1,0.9600084339417118,-749.9647476315204,1.0999999999999996,0.023263083080324345,0.009331673833187492,0.00013773310886147291,0.009331673833187492,0.00013773310886147291
PA,guesthost_Trp,70.0,90.0,2,3,0.7342784516496276,-144.67676975791295,1.0999999999999999,0.10366851904328094,0.0028511847167011326,0.00020131462660615294,0.0028511847167011326,0.00020131462660615294
PA,guesthost_Trp,70.0,90.0,0,1,0.661239768892417,-891.042497957898,0.4970802272117553,0.010674123025715762,0.38085096189180534,0.009595884986260102,0.38085096189180534,0.009595884986260102
PA,guesthost_Trp,70.0,90.0,0,2,0.7143588752570007,-141.0038119714133,0.5488650133574158,0.029472722206488937,0.14790517042439413,0.00912726993902546,0.14790517042439413,0.00912726993902546
PA,guesthost_Trp,70.0,90.0,0,3,0.8577508039758559,-6.752695759132603,1.0999999999995966,inf,0.011375897077250367,inf,0.011375897077250367,inf
PA,guesthost_Trp,70.0,90.0,1,0,0.7351594793068723,-965.9917846225355,0.602940468238739,0.013178294186872134,0.031971858550082166,0.000718158682353025,0.031971858550082166,0.000718158682353025
PA,guesthost_Trp,70.0,90.0,1,2,0.924464203705019,-770.0059928677003,0.6619591512138058,0.01209037148677486,0.04986843827110766,0.0008341916301242625,0.04986843827110766,0.0008341916301242625
PA,guesthost_Trp,70.0,90.0,1,3,0.9807114750367476,-230.2838305021823,1.0504056734309093,0.026697518475956576,0.06857962410864274,0.0012968589050556614,0.06857962410864274,0.0012968589050556614
PA,guesthost_Trp,70.0,90.0,2,0,0.9721296105563283,-642.2907937630991,1.0269728028894074,0.01811128419747666,0.007100979240298564,9.088863098778663e-05,0.007100979240298564,9.088863098778663e-05
PA,guesthost_Trp,70.0,90.0,2,1,0.9600084339417118,-749.9647476315204,1.0999999999999996,0.023263083080324345,0.009331673833187492,0.00013773310886147291,0.009331673833187492,0.00013773310886147291
PA,guesthost_Trp,70.0,90.0,2,3,0.7342784516496276,-144.67676975791295,1.0999999999999999,0.10366851904328094,0.0028511847167011326,0.00020131462660615294,0.0028511847167011326,0.00020131462660615294
PA,guesthost_Trp,70.0,90.0,0,1,0.661239768892417,-891.042497957898,0.4970802272117553,0.010674123025715762,0.38085096189180534,0.009595884986260102,0.38085096189180534,0.009595884986260102
PA,guesthost_Trp,70.0,90.0,0,2,0.7143588752570007,-141.0038119714133,0.5488650133574158,0.029472722206488937,0.14790517042439413,0.00912726993902546,0.14790517042439413,0.00912726993902546
PA,guesthost_Trp,70.0,90.0,0,3,0.8577508039758559,-6.752695759132603,1.0999999999995966,inf,0.011375897077250367,inf,0.011375897077250367,inf
PA,guesthost_Trp,70.0,90.0,1,0,0.7351594793068723,-965.9917846225355,0.602940468238739,0.013178294186872134,0.031971858550082166,0.000718158682353025,0.031971858550082166,0.000718158682353025
PA,guesthost_Trp,70.0,90.0,1,2,0.924464203705019,-770.0059928677003,0.6619591512138058,0.01209037148677486,0.04986843827110766,0.0008341916301242625,0.04986843827110766,0.0008341916301242625
PA,guesthost_Trp,70.0,90.0,1,3,0.9807114750367476,-230.2838305021823,1.0504056734309093,0.026697518475956576,0.06857962410864274,0.0012968589050556614,0.06857962410864274,0.0012968589050556614
PA,guesthost_Trp,70.0,90.0,2,0,0.9721296105563283,-642.2907937630991,1.0269728028894074,0.01811128419747666,0.007100979240298564,9.088863098778663e-05,0.007100979240298564,9.088863098778663e-05
PA,guesthost_Trp,70.0,90.0,2,1,0.9600084339417118,-749.9647476315204,1.0999999999999996,0.023263083080324345,0.009331673833187492,0.00013773310886147291,0.009331673833187492,0.00013773310886147291
PA,guesthost_Trp,70.0,90.0,2,3,0.7342784516496276,-144.67676975791295,1.0999999999999999,0.10366851904328094,0.0028511847167011326,0.00020131462660615294,0.0028511847167011326,0.00020131462660615294
