nanopore_name,peptide_name,from_state,to_state,r_squared,bic,A1,A1_err,tau1,tau1_err,A2,A2_err,tau2,tau2_err,A3,A3_err,tau3,tau3_err,tau_mean,tau_mean_err
PA,guesthost_Tyr,2,0,,,,,,,,,,,,,,,,
PA,guesthost_Tyr,2,1,0.9951773901715685,-127092.03965464493,0.9074039992898342,0.004108487154574571,0.011996850250463518,2.0422369606930292e-05,0.26725488950332305,0.0033630649592030827,0.00408684211334472,8.729014880691725e-05,1.4779636221158942e-05,3.353759031274101e-05,0.9999999869049944,18.792895384542994,0.011992998069598934,0.0002456072718573154
PA,guesthost_Tyr,2,3,,,,,,,,,,,,,,,,
PA,guesthost_Tyr,0,1,0.991223811494728,-45088.43549747503,0.7506773190772135,0.001979995844353992,0.01102374985764314,6.0877650370924304e-05,0.19231908370807532,0.0014512040432866722,0.08476479636113564,0.0006616863341157089,0.013994648957666054,0.00022383572835442555,0.7256259752180824,0.007407306252774713,0.03473204775392972,7.166138840638068e-05
PA,guesthost_Tyr,0,2,0.9847106265294461,-14498.228744542415,0.7360005551430822,0.01156748312329227,0.003620546052281731,0.00010366819898444021,0.39122558416605163,0.005565767666550689,0.029494374122266128,0.0004194710046988938,0.04134238728749883,0.0006756749037869917,0.3925832677221932,0.004542058548730403,0.03043400714675884,0.00014196452038610138
PA,guesthost_Tyr,0,3,0.962024947567332,-1194.8236179328107,0.9999999999999999,0.038998654140136195,0.00354827911912449,0.00022578333994189458,0.14337727009125173,0.015016065737264096,0.042011951227018084,0.005663155976665926,0.03287684334722373,0.0031220276870828102,0.8474796214212112,0.0695520978945074,0.037434292750690795,0.0014595119234714286
PA,guesthost_Tyr,1,0,,,,,,,,,,,,,,,,
PA,guesthost_Tyr,1,2,,,,,,,,,,,,,,,,
PA,guesthost_Tyr,1,3,0.9817126715953839,-9730.377198138209,0.9084145216983789,0.0199435925217541,0.0068413800886759635,0.00012957194178083554,0.7962005628032692,0.166522762381377,0.0013938176091500905,0.0002241239997883057,0.01782693099299748,0.006686055375135526,0.019469861998668715,0.002320635987758071,0.007671655272155248,0.00013072710455407414
PA,guesthost_Tyr,2,0,,,,,,,,,,,,,,,,
PA,guesthost_Tyr,2,1,0.9951773901715685,-127092.03965464493,0.9074039992898342,0.004108487154574571,0.011996850250463518,2.0422369606930292e-05,0.26725488950332305,0.0033630649592030827,0.00408684211334472,8.729014880691725e-05,1.4779636221158942e-05,3.353759031274101e-05,0.9999999869049944,18.792895384542994,0.011992998069598934,0.0002456072718573154
PA,guesthost_Tyr,2,3,,,,,,,,,,,,,,,,
PA,guesthost_Tyr,0,1,0.991223811494728,-45088.43549747503,0.7506773190772135,0.001979995844353992,0.01102374985764314,6.0877650370924304e-05,0.19231908370807532,0.0014512040432866722,0.08476479636113564,0.0006616863341157089,0.013994648957666054,0.00022383572835442555,0.7256259752180824,0.007407306252774713,0.03473204775392972,7.166138840638068e-05
PA,guesthost_Tyr,0,2,0.9847106265294461,-14498.228744542415,0.7360005551430822,0.01156748312329227,0.003620546052281731,0.00010366819898444021,0.39122558416605163,0.005565767666550689,0.029494374122266128,0.0004194710046988938,0.04134238728749883,0.0006756749037869917,0.3925832677221932,0.004542058548730403,0.03043400714675884,0.00014196452038610138
PA,guesthost_Tyr,0,3,0.962024947567332,-1194.8236179328107,0.9999999999999999,0.038998654140136195,0.00354827911912449,0.00022578333994189458,0.14337727009125173,0.015016065737264096,0.042011951227018084,0.005663155976665926,0.03287684334722373,0.0031220276870828102,0.8474796214212112,0.0695520978945074,0.037434292750690795,0.0014595119234714286
PA,guesthost_Tyr,1,0,,,,,,,,,,,,,,,,
PA,guesthost_Tyr,1,2,,,,,,,,,,,,,,,,
PA,guesthost_Tyr,1,3,0.9817126715953839,-9730.377198138209,0.9084145216983789,0.0199435925217541,0.0068413800886759635,0.00012957194178083554,0.7962005628032692,0.166522762381377,0.0013938176091500905,0.0002241239997883057,0.01782693099299748,0.006686055375135526,0.019469861998668715,0.002320635987758071,0.007671655272155248,0.00013072710455407414
PA,guesthost_Tyr,2,0,,,,,,,,,,,,,,,,
PA,guesthost_Tyr,2,1,0.9951773901715685,-127092.03965464493,0.9074039992898342,0.004108487154574571,0.011996850250463518,2.0422369606930292e-05,0.26725488950332305,0.0033630649592030827,0.00408684211334472,8.729014880691725e-05,1.4779636221158942e-05,3.353759031274101e-05,0.9999999869049944,18.792895384542994,0.011992998069598934,0.0002456072718573154
PA,guesthost_Tyr,2,3,,,,,,,,,,,,,,,,
